2022-12-13 09:35:16,352 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-13T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,366 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-12T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,375 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-11T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,386 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-10T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,395 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-09T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,404 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-08T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,413 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-07T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,423 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-06T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,433 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-05T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,442 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-04T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,452 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-03T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,466 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-02T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,478 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-12-01T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,495 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-30T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,505 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-29T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,516 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-28T00:00:00Z', 'fields': {'value': 3}}] to bucket gitlab_test
2022-12-13 09:35:16,529 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-27T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,539 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-26T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,550 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-25T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,560 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-24T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,580 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-23T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,591 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-22T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,602 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-21T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,612 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-20T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,623 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-19T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,636 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-18T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,645 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-17T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,654 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-16T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,667 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 2}, 'time': '2022-11-15T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,765 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-13T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,775 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-12T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,785 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-11T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,796 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-10T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,806 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-09T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,816 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-08T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,827 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-07T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,848 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-06T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,858 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-05T00:00:00Z', 'fields': {'value': 4}}] to bucket gitlab_test
2022-12-13 09:35:16,869 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-04T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,879 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-03T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,888 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-02T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:16,900 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 3}, 'time': '2022-12-01T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
